pickup_year,pickup_month,pickup_day,pickup_time,trip_distance,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type
2016,1,1,0,1.22,40.76873016,1,40.77035904,1,6,0.5,0,0.5,0,-73.87529755
2016,2,1,0,0.78,40.72485352,1,40.73249435,1,5,0.5,0,0.5,0,-73.98773956
2016,11,1,0,0.99,79,249,9,0.5,0.5,0,0.3,2.58,12.88,1
2016,1,1,0,1.61,40.77116013,1,40.75273895,2,8.5,0.5,0,0.5,0,-73.9756012
2016,7,10,0,1.84,144,234,7.5,0,0.5,0,0.3,1.66,9.96,1
2016,1,1,0,1.64,40.78523636,1,40.7779808,1,8.5,0.5,0,0.5,0,-73.94556427
2016,2,19,0,5.2,40.72071838,1,40.78392792,1,23,0.5,3.5,0.5,0,-73.95639038
2016,1,1,0,1.53,40.79764175,1,40.78512955,1,8,0.5,1.86,0.5,0,-73.9536972
2016,11,15,0,1.1,234,68,6,0.5,0.5,0,0.3,0,7.3,2
2016,1,1,0,1.2,40.71217346,1,40.71220016,2,7,0.5,0,0.5,0,-73.95133209
2016,2,19,0,0.5,40.76261902,1,40.76929474,1,4,0.5,1.05,0.5,0,-73.95773315
2016,1,1,0,3.6,40.75671387,1,40.75147247,2,16,0.5,0,0.5,0,-74.00363159
2016,7,10,0,1.7,233,113,10,0,0.5,0,0.3,0,10.8,2
2016,9,4,0,1.8,249,170,9.5,0.5,0.5,0,0.3,2.15,12.95,1
2016,9,4,0,0.39,143,239,3.5,0.5,0.5,0,0.3,0,4.8,1
2016,7,10,0,0.95,90,249,5,0,0.5,0,0.3,1.16,6.96,1
2016,9,4,0,2.63,162,262,9,0.5,0.5,0,0.3,2.06,12.36,1
2016,2,1,0,3,40.73098755,1,40.76638794,1,10.5,0.5,2.35,0.5,0,-73.98557281
2016,11,15,0,6.1,186,181,21.5,0.5,0.5,0,0.3,4.55,27.35,1
2016,1,1,0,4.3,40.76222229,1,40.74314117,2,15.5,0.5,0,0.5,0,-73.89775848
2016,2,19,0,18.66,40.64672089,2,40.78675079,1,52,0.5,6,0,5.54,-73.94694519
2016,1,1,0,3.4,0,1,0,2,14.5,0.5,0,0.5,0,0
2016,9,4,0,3.6,107,255,14.5,0.5,0.5,0,0.3,3.15,18.95,1
2016,11,1,0,0.6,100,50,5.5,0.5,0.5,0,0.3,1.35,8.15,1
2016,7,10,0,9.45,138,161,28.5,0,0.5,5.54,0.3,0,34.84,2
2016,9,4,0,5.58,141,256,21,0.5,0.5,0,0.3,0,22.3,1
2016,7,10,0,0.99,50,142,8,0,0.5,0,0.3,2.2,11,1
2016,11,1,0,0.4,229,229,3.5,0.5,0.5,0,0.3,0.2,5,1
2016,9,4,0,1.52,234,161,6.5,0.5,0.5,0,0.3,1.95,9.75,1
2016,7,17,0,0.5,114,249,4,0.5,0.5,0,0.3,0,5.3,2
2016,7,10,0,1.4,161,50,8,0,0.5,0,0.3,0,8.8,1
2016,11,15,0,0.8,100,230,5,0.5,0.5,0,0.3,1.85,8.15,1
2016,9,4,0,4.3,107,145,16,0.5,0.5,0,0.3,1.5,18.8,1
2016,11,1,0,2.3,170,45,12.5,0.5,0.5,0,0.3,0,13.8,2
2016,11,15,0,4.7,141,179,16,0.5,0.5,0,0.3,0,17.3,2
2016,11,1,0,3.71,107,263,13,0.5,0.5,0,0.3,0,14.3,2
2016,9,4,0,2.7,230,125,13.5,0.5,0.5,0,0.3,0,14.8,2
2016,2,1,0,0.8,40.74738693,1,40.74481201,1,5,0.5,1,0.5,0,-73.98693848
2016,7,17,0,1,148,224,5,0.5,0.5,0,0.3,1.55,7.85,1
2016,2,1,0,5.38,40.68151855,1,40.63312912,2,20.5,0.5,0,0.5,0,-74.03476715
2016,11,1,0,2.73,161,79,11,0.5,0.5,0,0.3,2.46,14.76,1
2016,11,1,0,5,48,7,20,0.5,0.5,0,0.3,3.2,24.5,1
2016,2,1,0,0.79,40.73253632,1,40.7263031,1,5,0.5,0.94,0.5,0,-73.98604584
2016,1,1,0,1.8,40.7265892,1,40.71507263,2,9,0.5,0,0.5,0,-74.00948334
2016,9,4,0,13.77,48,26,40.5,0.5,0.5,0,0.3,0,41.8,1
2016,7,17,0,1.74,158,211,8,0.5,0.5,0,0.3,1.86,11.16,1
2016,9,4,0,4.2,100,7,17.5,0.5,0.5,0,0.3,0,18.8,2
2016,1,1,0,1.3,40.80292892,1,40.78598404,2,5.5,0.5,0,0.5,0,-73.94567108
2016,1,1,0,5.6,40.73323441,1,40.69191742,1,22.5,0.5,4.75,0.5,0,-73.92458344
2016,9,4,0,7.2,148,7,25,0.5,0.5,0,0.3,5.25,31.55,1
2016,11,1,0,0.6,246,246,4,0.5,0.5,0,0.3,0,5.3,2
2016,2,19,0,1.83,40.78752136,1,40.77555084,2,9.5,0.5,0,0.5,0,-73.95046234
2016,11,1,0,2.06,65,211,7.5,0.5,0.5,0,0.3,0,8.8,1
2016,11,1,0,1.18,112,255,7.5,0.5,0.5,0,0.3,1.76,10.56,1
2016,9,4,0,5,148,145,16,0.5,0.5,0,0.3,3.46,20.76,1
2016,1,1,0,1.9,40.80129242,1,40.8229332,2,9,0.5,0,0.5,0,-73.95064545
2016,9,4,0,7.2,230,244,23.5,0.5,0.5,0,0.3,0,24.8,2
2016,1,1,0,11.2,40.75771332,1,40.70281219,1,32.5,0.5,0,0.5,0,-73.90223694
2016,11,15,0,4.6,170,256,18,0.5,0.5,0,0.3,5.75,25.05,1
2016,9,4,0,0.9,144,79,6,0.5,0.5,0,0.3,1.45,8.75,1
2016,9,4,0,3.3,246,45,14,0.5,0.5,0,0.3,3.05,18.35,1
2016,1,29,0,1.1,40.75214386,1,40.75810623,1,9.5,0.5,2.05,0,0,-73.9728241
2016,2,1,0,1.5,40.75969315,1,40.76162338,2,7.5,0.5,0,0.5,0,-73.97425079
2016,7,10,0,2,107,68,10,0,0.5,0,0.3,1,11.8,1
2016,9,4,0,1.03,148,144,8,0.5,0.5,0,0.3,1.86,11.16,1
2016,1,1,0,1.89,40.73961639,1,40.72181702,2,9,0.5,0,0.5,0,-73.99531555
2016,11,1,0,3,230,224,12.5,0.5,0.5,0,0.3,0,13.8,2
2016,7,10,0,0.7,90,186,4.5,0,0.5,0,0.3,0,5.3,2
2016,1,1,0,5.52,40.74304962,1,40.76314163,2,19,0.5,0,0.5,0,-73.9134903
2016,2,1,0,1.8,40.74960327,1,40.76078415,2,7.5,0.5,0,0.5,0,-73.90837097
2016,2,1,0,2,40.77127075,1,40.74992752,2,8.5,0.5,0,0.5,0,-73.98575592
2016,1,1,0,1.1,40.73469543,1,40.73240662,2,7.5,0.5,0,0.5,0,-73.98184204
2016,7,10,0,12.88,234,14,36.5,0,0.5,0,0.3,7.46,44.76,1
2016,7,10,0,1.4,239,237,7,0,0.5,0,0.3,1.55,9.35,1
2016,11,15,0,2.3,142,41,8.5,0.5,0.5,0,0.3,1.95,11.75,1
2016,7,10,0,4.4,41,229,17,0,0.5,0,0.3,3.5,21.3,1
2016,2,1,0,8.72,40.77379608,1,40.7665596,1,25,0.5,7.96,0.5,5.54,-73.95373535
2016,9,4,0,2.9,144,48,11.5,0.5,0.5,0,0.3,0,12.8,2
2016,11,1,0,5.93,229,82,20.5,0.5,0.5,0,0.3,0,21.8,2
2016,9,4,0,2.2,90,148,9,0.5,0.5,0,0.3,2.5,12.8,1
2016,9,4,0,9.2,230,243,28.5,0.5,0.5,0,0.3,0,29.8,2
2016,2,19,0,1.67,40.72801208,1,40.72592926,2,10.5,0.5,0,0.5,0,-73.97740936
2016,1,1,0,3.3,40.74909973,1,40.78369141,1,12,0.5,2.66,0.5,0,-73.97364807
2016,9,4,0,1.63,137,229,7,0.5,0.5,0,0.3,1,9.3,1
2016,1,1,0,1,40.75685883,1,40.74861145,1,6,0.5,1.45,0.5,0,-73.97830963
2016,1,1,0,2.68,40.71841049,1,40.74520874,1,10,0.5,2,0.5,0,-73.99134827
2016,11,15,0,5.5,137,37,18.5,0.5,0.5,0,0.3,0,19.8,2
2016,2,1,0,0.78,40.77514648,1,40.76886368,1,5.5,0.5,1.5,0.5,0,-73.95835114
2016,1,1,0,15.64,40.6440506,1,40.73073578,2,44,0.5,0,0.5,0,-73.94842529
2016,11,1,0,1.85,162,234,11.5,0.5,0.5,0,0.3,0,12.8,2
2016,7,10,0,2.23,239,263,10.5,0,0.5,0,0.3,2.26,13.56,1
2016,2,1,0,4.18,40.71746445,1,40.68853378,1,15.5,0.5,3.36,0.5,0,-73.95697021
2016,1,1,0,11.55,40.65715027,1,40.65415955,2,36.5,0.5,0,0.5,0,-73.88738251
2016,11,15,0,0.85,239,238,4.5,0.5,0.5,0,0.3,0.87,6.67,1
2016,11,1,0,0.67,79,148,5,0.5,0.5,0,0.3,1.26,7.56,1
2016,7,17,0,0.2,50,50,3,0.5,0.5,0,0.3,0.85,5.15,1
2016,7,10,0,1.72,229,43,7.5,0,0.5,0,0.3,1.66,9.96,1
2016,2,19,0,2,40.72153854,1,40.69762802,2,8.5,0.5,0,0.5,0,-73.98711395
2016,2,1,0,10.9,40.64710617,1,40.6567955,1,36,0.5,0,0.5,0,-73.95624542
2016,2,25,0,0.7,40.76377106,1,40.73538971,2,5,0.5,0,0,0,-73.99201202
2016,1,1,0,3.21,40.72389603,1,40.68840027,2,11.5,0.5,0,0.5,0,-73.99584961
2016,7,17,0,4.5,88,137,16,0.5,0.5,0,0.3,3.45,20.75,1
2016,11,1,0,1.6,217,37,7.5,0.5,0.5,0,0.3,3,11.8,1
2016,7,10,0,10.2,138,162,29,0,0.5,5.54,0.3,0,35.34,2
2016,2,1,0,1.3,40.74373627,1,40.74378204,2,6.5,0.5,0,0.5,0,-74.00640106
2016,9,4,0,10,186,89,31,0.5,0.5,0,0.3,0,32.3,1
2016,9,4,0,0.6,79,79,4,0.5,0.5,0,0.3,1.05,6.35,1
2016,11,15,0,1,230,162,6,0.5,0.5,0,0.3,0,7.3,1
2016,7,10,0,3.5,170,231,13,0,0.5,0,0.3,0,13.8,2
2016,7,10,0,11.68,138,230,34.5,0,0.5,5.54,0.3,10.21,51.05,1
2016,11,1,0,1.51,114,209,7.5,0.5,0.5,0,0.3,0,8.8,2
2016,11,1,0,3.28,230,75,11.5,0.5,0.5,0,0.3,0,12.8,1
2016,2,1,0,8.4,40.70205688,1,40.65234375,2,25.5,0.5,0,0.5,0,-73.96052551
2016,1,1,0,7.04,40.77649689,1,40.7091217,1,20.5,0.5,5.45,0.5,0,-74.00563812
2016,1,29,0,0.6,40.72400284,1,40.71913147,1,5,0.5,1,0,0,-74.00527191
2016,2,1,0,12.1,40.7177887,1,40.84487152,2,34.5,0.5,0,0.5,0,-73.93504333
2016,7,10,0,0.64,230,230,5,0,0.5,0,0.3,1.16,6.96,1
2016,7,10,0,4.05,138,93,16.5,0,0.5,0,0.3,4.32,21.62,1
2016,2,1,0,0.6,40.75068283,1,40.7532959,2,4,0.5,0,0.5,0,-73.96799469
2016,9,4,0,5.55,166,246,18.5,0.5,0.5,0,0.3,2,21.8,1
2016,2,1,0,3.21,40.73931122,1,40.77110672,2,11.5,0.5,0,0.5,0,-73.95668793
2016,2,1,0,1,0,1,0,1,5.5,0.5,0,0.5,0,0
2016,2,19,0,1,40.75737381,1,40.7580719,3,2.5,0.5,0,0.5,0,-73.97323608
2016,9,4,0,10.3,45,41,30,0.5,0.5,0,0.3,6.25,37.55,1
2016,7,10,0,2.59,211,170,11.5,0,0.5,0,0.3,0,12.3,2
2016,1,1,0,2.25,40.73940659,1,40.74438858,1,10.5,0.5,2.36,0.5,0,-73.97486877
2016,7,10,0,1.36,43,163,8,0,0.5,0,0.3,0,8.8,1
2016,2,1,0,2.2,40.67805099,1,40.65243149,1,9.5,0.5,2.15,0.5,0,-73.95429993
2016,11,1,0,0.8,234,90,6,0.5,0.5,0,0.3,0,7.3,2
2016,9,4,0,4.36,162,41,15,0.5,0.5,0,0.3,0,16.3,2
2016,2,19,0,2.3,40.73352051,1,40.76136398,1,11.5,0.5,2.55,0.5,0,-73.99002075
2016,9,4,0,2.39,114,233,9.5,0.5,0.5,0,0.3,2.16,12.96,1
2016,9,4,0,1.38,230,137,8,0.5,0.5,0,0.3,1.86,11.16,1
2016,9,4,0,0.84,141,229,5,0.5,0.5,0,0.3,0,6.3,2
2016,1,29,0,5.41,40.77938843,1,40.8412323,1,18,0.5,4.7,0,0,-73.9400177
2016,11,15,0,0.8,137,224,4.5,0.5,0.5,0,0.3,1,6.8,1
2016,7,10,0,14.08,50,124,42,0,0.5,0,0.3,0,42.8,2
2016,7,17,0,3.25,249,48,11.5,0.5,0.5,0,0.3,2.56,15.36,1
2016,7,10,0,0.39,90,90,3.5,0,0.5,0,0.3,0,4.3,2
2016,7,10,0,2.17,237,234,8,0,0.5,0,0.3,2.2,11,1
2016,9,4,0,1.5,186,161,7.5,0.5,0.5,0,0.3,2,10.8,1
2016,7,10,0,1,264,264,5.5,0,0.5,0,0.3,0,6.3,2
2016,2,1,0,7.6,40.7436142,1,40.82279587,2,24.5,0.5,0,0.5,0,-73.94216156
2016,11,1,0,1.84,170,141,7.5,0.5,0.5,0,0.3,1.76,10.56,1
2016,2,19,0,12.04,40.64532089,1,40.75197983,1,35.5,0.5,9.2,0.5,0,-73.88317871
2016,7,10,0,2.13,249,161,8,0,0.5,0,0.3,2.2,11,1
2016,9,4,0,0.6,255,256,4.5,0.5,0.5,0,0.3,1.15,6.95,1
2016,1,1,0,2.5,40.74409103,1,40.71276093,2,10.5,0.5,0,0.5,0,-74.00975037
2016,7,10,0,1.3,186,233,7,0,0.5,0,0.3,0,7.8,2
2016,7,10,0,0.8,143,142,6,0,0.5,0,0.3,0,6.8,2
2016,11,1,0,0.7,237,141,5.5,0.5,0.5,0,0.3,0,6.8,2
2016,11,15,0,4.3,264,264,14.5,0.5,0.5,0,0.3,3.15,18.95,1
2016,2,1,0,4.6,40.74744797,1,40.77015305,1,16.5,0.5,3.55,0.5,0,-73.98684692
2016,2,1,0,3.43,40.72053909,1,40.75751114,1,14.5,0.5,3.16,0.5,0,-73.97148132
2016,11,1,0,1.97,163,43,8.5,0.5,0.5,0,0.3,1.5,11.3,1
2016,9,4,0,2.49,140,239,10,0.5,0.5,0,0.3,0,11.3,2
2016,2,1,0,8.2,40.77402878,1,40.74858093,1,23.5,0.5,5,0.5,5.54,-73.9821701
2016,7,10,0,1.6,141,137,6.5,0,0.5,0,0.3,0,7.3,2
2016,9,4,0,2,114,137,9.5,0.5,0.5,0,0.3,2.16,12.96,1
2016,11,15,0,6.6,148,7,21.5,0.5,0.5,0,0.3,0,22.8,3
2016,1,29,0,0.9,40.75600815,1,40.75299072,1,8,0.5,1.75,0,0,-73.97921753
2016,7,17,0,2.69,158,87,11.5,0.5,0.5,0,0.3,1,13.8,1
2016,1,1,0,1.52,40.7598381,1,40.74872208,1,8,0.5,2.79,0.5,0,-73.98751831
2016,2,1,0,1.96,40.76569748,1,40.74438095,1,7.5,0.5,1,0.5,0,-73.97897339
2016,2,1,0,2.5,40.7353096,1,40.75854874,1,11.5,0.5,2.56,0.5,0,-73.97129822
2016,11,15,0,1.04,170,107,5,0.5,0.5,0,0.3,2,8.3,1
2016,7,10,0,2.7,141,186,11.5,0,0.5,0,0.3,3.65,15.95,1
2016,1,29,0,1.2,40.7653656,1,40.75789261,2,8,0.5,0,0,0,-73.97076416
2016,11,15,0,0.63,79,4,4,0.5,0.5,0,0.3,0,5.3,1
2016,11,1,0,2.7,230,68,13.5,0.5,0.5,0,0.3,2,16.8,1
2016,1,29,0,0.69,40.76947021,1,40.77423096,1,4.5,0.5,0,0,0,-73.96350861
2016,11,15,0,2.6,170,263,9,0.5,0.5,0,0.3,3.05,13.35,1
2016,2,1,0,4.15,40.67713547,1,40.71435165,1,15.5,0.5,3.36,0.5,0,-73.99878693
2016,2,1,0,1.72,40.74082184,1,40.72501373,1,8,0.5,1,0.5,0,-73.99485779
2016,9,4,0,1.45,125,261,6.5,0.5,0.5,0,0.3,0,7.8,2
2016,9,4,0,1.02,231,114,5.5,0.5,0.5,0,0.3,0,6.8,2
2016,9,4,0,1.32,48,162,7,0.5,0.5,0,0.3,0,8.3,2
2016,11,15,0,2.91,163,145,16,0.5,0.5,0,0.3,0,17.3,2
2016,2,1,0,3.6,40.72947311,1,40.77330017,1,12.5,0.5,2.75,0.5,0,-73.95207214
2016,7,10,0,0.9,246,48,5.5,0,0.5,0,0.3,1.25,7.55,1
2016,2,1,0,18.1,40.64469147,2,40.76693344,1,52,0.5,10.55,0,0,-73.99029541
2016,9,4,0,10.3,164,235,31.5,0.5,0.5,0,0.3,6.55,39.35,1
2016,11,1,0,5.4,249,112,23.5,0.5,0.5,0,0.3,4.95,29.75,1
2016,9,4,0,2,230,239,9,0.5,0.5,0,0.3,1.5,11.8,1
2016,2,1,0,5.6,40.7297554,1,40.66983414,1,20,0.5,4,0.5,0,-73.95132446
2016,1,29,0,1.2,40.7428093,1,40.75741577,2,8,0.5,0,0,0,-73.98961639
2016,7,10,0,9.2,138,230,29.5,0,0.5,5.54,0.3,0,35.84,2
2016,7,10,0,2.4,170,143,10.5,0,0.5,0,0.3,2.25,13.55,1
2016,7,10,0,0.5,262,262,4,0,0.5,0,0.3,0.95,5.75,1
2016,9,4,0,14.05,113,14,40,0.5,0.5,0,0.3,2,43.3,1
2016,11,1,0,5.02,48,116,17.5,0.5,0.5,0,0.3,0,18.8,2
2016,7,17,0,1.8,229,170,9.5,0.5,0.5,0,0.3,2.7,13.5,1
2016,11,1,0,1.1,79,137,7,0.5,0.5,0,0.3,1.65,9.95,1
2016,2,19,0,3.92,40.75538635,1,40.79711151,2,14.5,0.5,0,0.5,0,-73.9699173
2016,1,1,0,1.2,40.72039032,1,40.70816803,1,6,0.5,1.45,0.5,0,-74.00337219
2016,1,1,0,1.3,40.74225235,1,40.73819733,1,8.5,0.5,1,0.5,0,-73.98422241
2016,11,1,0,0,264,177,37.8,0,0,0,0.3,0,38.1,2
2016,9,4,0,2.1,158,148,12,0.5,0.5,0,0.3,1,14.3,1
2016,11,15,0,2.1,148,164,10,0.5,0.5,0,0.3,2.25,13.55,1
2016,11,1,0,6.49,264,264,20,0.5,0.5,0,0.3,0,21.3,2
2016,9,4,0,4.2,246,24,13,0.5,0.5,0,0.3,2.57,16.87,1
2016,11,15,0,10.8,100,136,31.5,0.5,0.5,0,0.3,0,32.8,2
2016,1,1,0,1.4,40.78367615,1,40.77344131,1,7,0.5,2.45,0.5,0,-73.95558929
2016,11,1,0,17.74,132,48,52,0,0.5,5.54,0.3,11.67,70.01,1
2016,11,1,0,1.72,244,247,7.5,0.5,0.5,0,0.3,0,8.8,2
2016,9,4,0,0.6,100,170,4.5,0.5,0.5,0,0.3,0,5.8,2
2016,11,1,0,2.43,249,13,10,0.5,0.5,0,0.3,2,13.3,1
2016,1,29,0,3.92,40.68672943,1,40.71446991,2,15.5,0.5,0,0,0,-74.01582336
2016,2,19,0,1,40.73350143,1,40.74303818,2,6.5,0.5,0,0.5,0,-73.99276733
2016,1,1,0,2.7,40.71913147,1,40.74988937,1,16,0.5,1.5,0.5,0,-73.98757935
2016,7,10,0,0.7,238,239,4.5,0,0.5,0,0.3,0,5.3,2
2016,2,1,0,3.6,40.64865112,1,40.66646576,2,12,0.5,0,0.5,0,-73.78243256
2016,7,10,0,18.2,132,230,52,0,0.5,5.54,0.3,11.65,69.99,1
2016,7,10,0,0.85,233,170,5,0,0.5,0,0.3,0.5,6.3,1
2016,1,1,0,5.1,40.79679871,1,40.74923706,2,17,0.5,0,0.5,0,-74.0022049
2016,11,1,0,8.92,140,225,27.5,0.5,0.5,0,0.3,2.2,31,1
2016,11,1,0,1.3,137,100,7,0.5,0.5,0,0.3,0,8.3,1
2016,11,1,0,0.6,249,158,5,0.5,0.5,0,0.3,1,7.3,1
2016,11,1,0,2.04,79,249,17,0.5,0.5,0,0.3,0,18.3,1
2016,11,1,0,0.8,170,170,5.5,0.5,0.5,0,0.3,1.35,8.15,1
2016,2,19,0,1.71,40.76198196,1,40.74601364,1,8.5,0.5,1.5,0.5,0,-74.00047302
2016,1,1,0,0.8,40.76019669,1,40.75374222,2,7,0.5,0,0.5,0,-73.97485352
2016,2,1,0,2.7,40.78974915,1,40.81755829,2,10,0.5,0,0.5,0,-73.95323944
2016,11,1,0,1.2,79,170,6.5,0.5,0.5,0,0.3,1.55,9.35,1
2016,1,1,0,2.7,40.73083878,1,40.70491791,2,11,0.5,0,0.5,0,-74.0172348
2016,2,1,0,1.3,40.78154755,1,40.7985611,1,5.5,0.5,2,0.5,0,-73.93952179
2016,1,1,0,1.92,40.79536057,1,40.7731514,2,7.5,0.5,0,0.5,0,-73.97837067
2016,11,1,0,4.91,48,179,16.5,0.5,0.5,0,0.3,3.56,21.36,1
2016,1,1,0,2.56,40.77611923,1,40.80675507,1,10.5,0.5,2.36,0.5,0,-73.96468353
2016,1,1,0,9.63,40.71915817,1,40.82918167,1,27,0.5,8.49,0.5,0,-73.93882751
2016,7,10,0,1.56,48,233,8.5,0,0.5,0,0.3,1,10.3,1
2016,2,19,0,0.71,40.7384758,1,40.73634338,2,5,0.5,0,0.5,0,-74.00827789
2016,2,19,0,14.76,40.64508057,1,40.6039505,1,40.5,0.5,0,0.5,0,-73.91120148
2016,2,1,0,3.01,40.72493362,1,40.75801086,1,11.5,0.5,2.56,0.5,0,-73.96334076
2016,7,10,0,2.2,137,43,10.5,0,0.5,0,0.3,0,11.3,2
2016,11,1,0,7.95,230,129,25,0.5,0.5,0,0.3,7.89,34.19,1
2016,11,1,0,2.55,249,142,13,0.5,0.5,0,0.3,2.86,17.16,1
2016,1,1,0,1.3,40.7399559,1,40.72943497,2,7,0.5,0,0.5,0,-73.98983765
2016,1,1,0,0.3,40.75758743,1,40.75434875,1,3.5,0.5,1.2,0.5,0,-73.96577454
2016,11,15,0,1.27,233,186,6.5,0.5,0.5,0,0.3,2,9.8,1
2016,1,1,0,1.28,40.76723862,1,40.75426102,2,11.5,0.5,0,0.5,0,-73.97859955
2016,1,29,0,0.79,40.73525238,1,40.73636627,2,7.5,0.5,0,0,0,-73.98124695
2016,7,17,0,1.57,163,141,6.5,0.5,0.5,0,0.3,1.95,9.75,1
2016,2,1,0,0.8,40.76427841,1,40.75709152,1,5,0.5,1.25,0.5,0,-73.97174835
2016,1,1,0,1.65,40.80104065,1,40.81517029,2,7.5,0.5,0,0.5,0,-73.94747925
2016,11,1,0,1.6,229,263,7.5,0.5,0.5,0,0.3,2.6,11.4,1
2016,7,17,0,1.35,234,170,6.5,0.5,0.5,0,0.3,0,7.8,2
2016,7,10,0,1.9,239,237,9.5,0,0.5,0,0.3,1.55,11.85,1
2016,9,4,0,12,234,85,36,0.5,0.5,0,0.3,0,37.3,2
2016,9,4,0,3.9,249,143,14.5,0.5,0.5,0,0.3,3.16,18.96,1
2016,11,1,0,4.71,87,170,16,0.5,0.5,0,0.3,3.46,20.76,1
2016,1,1,0,1.5,40.7306366,1,40.72621155,1,10,0.5,3.35,0.5,0,-73.98042297
2016,2,1,0,3.9,40.72543335,1,40.76603699,1,14.5,0.5,3.15,0.5,0,-73.95181274
2016,9,4,0,1.1,48,163,6.5,0.5,0.5,0,0.3,0,7.8,2
2016,11,15,0,3.04,48,141,11.5,0.5,0.5,0,0.3,1,13.8,1
2016,11,1,0,3.86,229,79,15,0.5,0.5,0,0.3,0,16.3,2
2016,2,1,0,2.2,40.75078201,1,40.72733688,2,9.5,0.5,0,0.5,0,-73.99019623
2016,9,4,0,1.53,79,234,8.5,0.5,0.5,0,0.3,0,9.8,2
2016,9,4,0,4.2,48,146,15,0.5,0.5,0,0.3,0,16.3,2
2016,11,1,0,2.12,230,68,10.5,0.5,0.5,0,0.3,0,11.8,2
2016,11,1,0,6.89,48,217,24.5,0.5,0.5,0,0.3,0,25.8,2
2016,9,4,0,9.19,255,89,27,0.5,0.5,0,0.3,5.66,35.91,1
2016,1,29,0,0.9,0,1,0,1,6.5,0.5,1.45,0,0,0
2016,9,4,0,1.44,230,170,7.5,0.5,0.5,0,0.3,0,8.8,2
2016,7,17,0,8.26,158,61,27.5,0.5,0.5,0,0.3,4,32.8,1
2016,1,1,0,4,40.78807449,1,40.74725723,1,14.5,0.5,1,0.5,0,-73.98552704
2016,2,1,0,4.69,40.71900558,1,40.68888474,2,16,0.5,0,0.5,0,-73.94709015
2016,1,1,0,1.17,40.77501678,1,40.77880096,2,6,0.5,0,0.5,0,-73.95174408
2016,2,1,0,1.1,40.78819656,1,40.77218628,1,6,0.5,1.5,0.5,0,-73.98213959
2016,2,19,0,1.04,40.74502182,1,40.74912643,1,6,0.5,1.82,0.5,0,-73.978302
2016,9,4,0,2.9,158,162,12,0.5,0.5,0,0.3,0,13.3,2
2016,1,29,0,1.48,40.74451065,1,40.75926971,1,8.5,0.5,1,0,0,-73.97112274
2016,7,10,0,0.53,264,264,4,0,0.5,0,0.3,0.96,5.76,1
2016,7,10,0,0.9,261,231,4.5,0,0.5,0,0.3,1.05,6.35,1
2016,2,1,0,1.26,40.7491951,1,40.76046753,1,6.5,0.5,1.2,0.5,0,-73.99333954
2016,11,1,0,2.55,186,231,11.5,1,0.5,0,0.3,0,13.3,1
2016,2,1,0,0.33,40.7312088,1,40.73068237,2,3.5,0.5,0,0.5,0,-73.99562073
2016,9,4,0,0.5,263,236,4,0.5,0.5,0,0.3,1.32,6.62,1
2016,7,17,0,2.74,162,145,11.5,0.5,0.5,0,0.3,8.5,21.3,1
2016,1,1,0,2.15,40.75228119,1,40.76807022,1,13,0.5,2.86,0.5,0,-73.95682526
2016,7,10,0,1.47,140,142,7,0,0.5,0,0.3,1,8.8,1
2016,2,19,0,3,40.79190826,1,40.82262039,2,13.5,0.5,0,0.5,0,-73.915802
2016,2,19,0,0.4,40.75544357,1,40.75953293,2,7,0.5,0,0.5,0,-73.98558807
2016,1,29,0,4.89,40.74522018,1,40.80737686,1,24.5,0.5,1.1,0,0,-73.96426392
2016,1,1,0,0.37,40.73765945,1,40.73498154,2,3.5,0.5,0,0.5,0,-73.99124146
2016,11,1,0,0.54,113,79,4.5,0.5,0.5,0,0.3,0,5.8,2
2016,1,29,0,0.6,40.7492485,1,40.74381256,1,7,0.5,1.56,0,0,-73.98931122
2016,2,1,0,2.06,40.73891449,1,40.75688171,1,9,0.5,0,0.5,0,-73.99017334
2016,2,1,0,0.2,40.77182007,1,40.77344131,2,3.5,0.5,0,0.5,0,-73.95740509
2016,9,4,0,2,114,234,10.5,0.5,0.5,0,0.3,0,11.8,2
2016,7,10,0,1.34,142,163,6,0,0.5,0,0.3,1.36,8.16,1
2016,1,1,0,2.34,40.75148392,1,40.76491547,2,9.5,0.5,0,0.5,0,-73.97251129
2016,11,1,0,2.96,113,229,12.5,0.5,0.5,0,0.3,2.76,16.56,1
2016,7,10,0,0.84,231,45,6.5,0,0.5,0,0.3,1.46,8.76,1
2016,9,4,0,2.64,158,148,10,0.5,0.5,0,0.3,0,11.3,1
2016,11,15,0,1,148,79,6,0.5,0.5,0,0.3,1.45,8.75,1
2016,9,4,0,1.02,264,264,7,0.5,0.5,0,0.3,1.66,9.96,1
2016,1,1,0,0.32,40.75162125,1,40.75608826,1,7,0.5,0,0.5,0,-73.99086761
2016,9,4,0,1.1,234,233,6.5,0.5,0.5,0,0.3,1,8.8,1
2016,7,10,0,1.24,90,137,6.5,0,0.5,0,0.3,0,7.3,2
2016,9,4,0,2.4,68,144,11.5,0.5,0.5,0,0.3,0,12.8,2
